trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9950124791926823}",25,0,-166.5691044927334,"{0: 11, 1: 2, 2: 9, 3: 2, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.9900498337491681}",25,0,-139.29325264357027,"{0: 11, 1: 3, 2: 10, 3: 0, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.9851119396030626}",25,0,-115.3284095428627,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.9801986733067553}",25,0,-139.49021186741714,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.9753099120283326}",20,0,-23.38615085911461,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.9704455335485082}",20,8,-1.1311808575114344,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
7,False,"{'a': 0.5, 'e': 0.9656054162575665}",20,0,-138.72931034462715,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.9607894391523232}",20,9,0.9120324385272203,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
9,False,"{'a': 0.5, 'e': 0.9559974818331}",25,0,-107.96612947860278,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.951229424500714}",30,0,-116.07989364808176,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.9464851479534838}",25,8,-45.10194270573096,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
12,False,"{'a': 0.5, 'e': 0.9417645335842487}",20,12,-76.5033978253755,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 2}",1
13,False,"{'a': 0.5, 'e': 0.9370674633774034}",20,0,-86.6518310193379,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.9323938199059483}",20,8,-62.59243420658772,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
15,False,"{'a': 0.5, 'e': 0.9277434863285529}",20,0,-49.112026354643994,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.9231163463866358}",30,0,-65.22330871653503,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.9185122844014574}",20,0,-63.65211188641737,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.9139311852712282}",30,0,-80.43871487247465,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.9093729344682314}",25,0,-74.42819253106916,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.9048374180359595}",20,0,-35.05826507618697,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.9003245225862656}",20,0,-67.67868681357623,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
22,False,"{'a': 0.5, 'e': 0.8958341352965282}",25,15,3.0913854671767167,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.8913661439068313}",20,0,-121.35835454392405,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
24,False,"{'a': 0.5, 'e': 0.8869204367171575}",25,0,-147.39173282183916,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
25,False,"{'a': 0.5, 'e': 0.8824969025845955}",30,0,-172.43620291327983,"{0: 17, 1: 7, 2: 3, 3: 0, 4: 3}",0
26,False,"{'a': 0.5, 'e': 0.8780954309205613}",25,13,-15.084006364412353,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
27,False,"{'a': 0.5, 'e': 0.8737159116880344}",25,0,-151.163819316981,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
28,False,"{'a': 0.5, 'e': 0.8693582353988059}",25,0,-125.77726768170375,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
29,False,"{'a': 0.5, 'e': 0.8650222931107413}",30,0,-143.84501524588063,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",1
30,False,"{'a': 0.5, 'e': 0.8607079764250578}",30,0,-68.7018581206477,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.8564151774836135}",20,0,-58.45868158658253,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
32,False,"{'a': 0.5, 'e': 0.8521437889662113}",20,6,-75.30610571049944,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
33,False,"{'a': 0.5, 'e': 0.8478937040879159}",20,0,-62.267413299485014,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.8436648165963837}",25,0,-50.5781618525914,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.8394570207692074}",30,0,-126.40728801680893,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.835270211411272}",20,0,-126.92726753892642,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
37,False,"{'a': 0.5, 'e': 0.8311042838521256}",25,0,-121.44140126278553,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.8269591339433623}",25,0,-128.56715188937815,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
39,False,"{'a': 0.5, 'e': 0.8228346580560184}",25,0,-44.92999275550804,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.8187307530779818}",30,16,-24.93378681796268,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.8146473164114145}",25,0,-49.561188118130445,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.8105842459701871}",25,0,-19.422300302554056,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
43,False,"{'a': 0.5, 'e': 0.8065414401773269}",20,0,-42.03686434096451,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.8025187979624785}",25,10,-80.60116977778127,"{0: 8, 1: 4, 2: 1, 3: 1, 4: 1}",1
45,False,"{'a': 0.5, 'e': 0.7985162187593771}",25,0,-197.29506418014518,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
46,False,"{'a': 0.5, 'e': 0.794533602503334}",25,0,-87.82758894661055,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",1
47,False,"{'a': 0.5, 'e': 0.7905708496287356}",25,0,-179.62475796607055,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 3}",0
48,False,"{'a': 0.5, 'e': 0.7866278610665535}",30,0,-64.69630037674476,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",1
49,False,"{'a': 0.5, 'e': 0.7827045382418681}",20,0,-99.15973447830463,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.7788007830714049}",25,9,-38.261890649119586,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.774916497961081}",20,0,-170.41456623692164,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
52,False,"{'a': 0.5, 'e': 0.7710515858035663}",25,0,-176.85672819404883,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
53,False,"{'a': 0.5, 'e': 0.7672059499758557}",25,0,-157.85547515620652,"{0: 13, 1: 8, 2: 1, 3: 0, 4: 3}",0
54,False,"{'a': 0.5, 'e': 0.7633794943368531}",20,3,-127.83983527805894,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 3}",1
55,False,"{'a': 0.5, 'e': 0.7595721232249685}",25,0,-161.93653361891594,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
56,False,"{'a': 0.5, 'e': 0.7557837414557255}",20,0,-69.79613198258618,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.7520142543193826}",25,0,-52.881188217481984,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.7482635675785653}",20,0,-7.051345626353282,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.7445315874659094}",20,0,-108.57361122520015,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
60,False,"{'a': 0.5, 'e': 0.7408182206817179}",20,1,-89.49492727323931,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 2}",1
61,False,"{'a': 0.5, 'e': 0.7371233743916278}",20,1,-78.70841592718317,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.7334469562242892}",30,0,-52.20109398941578,"{0: 20, 1: 5, 2: 5, 3: 0, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.7297888742690568}",20,0,-27.877374656875038,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
64,False,"{'a': 0.5, 'e': 0.7261490370736909}",25,0,-109.89198035557479,"{0: 15, 1: 5, 2: 2, 3: 2, 4: 1}",0
65,False,"{'a': 0.5, 'e': 0.7225273536420722}",20,0,-14.062119860315695,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.7189237334319262}",25,0,-96.76660526621778,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.7153380863525599}",25,0,-34.37633106394061,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.7117703227626097}",25,0,-44.595144815915575,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.7082203534678}",30,0,-196.15371701118556,"{0: 16, 1: 7, 2: 3, 3: 1, 4: 3}",0
70,False,"{'a': 0.5, 'e': 0.7046880897187134}",30,0,-32.51719174678765,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.7011734432085724}",30,13,-112.75584228535847,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 3}",1
72,False,"{'a': 0.5, 'e': 0.697676326071031}",25,13,-32.62025997603987,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.6941966508779789}",35,0,-24.591441202054224,"{0: 28, 1: 3, 2: 4, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.6907343306373547}",25,6,-42.81077054945626,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
75,False,"{'a': 0.5, 'e': 0.6872892787909722}",20,13,-35.89002330172827,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
76,False,"{'a': 0.5, 'e': 0.6838614092123558}",30,0,-128.98565222031232,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
77,False,"{'a': 0.5, 'e': 0.6804506362045877}",25,0,-137.03976108295427,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
78,False,"{'a': 0.5, 'e': 0.6770568744981647}",20,7,8.464315800362296,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.6736800392488677}",25,0,-22.947628297666444,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
80,False,"{'a': 0.5, 'e': 0.6703200460356393}",20,0,-55.071089942698045,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
81,False,"{'a': 0.5, 'e': 0.6669768108584744}",25,4,-143.23467239092926,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 2}",1
82,False,"{'a': 0.5, 'e': 0.6636502501363194}",20,0,-18.6231309441897,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.6603402807049829}",20,3,-103.08272273463494,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
84,False,"{'a': 0.5, 'e': 0.6570468198150567}",35,0,-66.86226567643102,"{0: 29, 1: 2, 2: 2, 3: 0, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.6537697851298473}",25,2,-87.1842306949244,"{0: 12, 1: 6, 2: 4, 3: 0, 4: 1}",1
86,False,"{'a': 0.5, 'e': 0.6505090947233165}",20,0,-25.925447448387025,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.6472646670780347}",20,0,-59.08885033575665,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.6440364210831414}",25,0,-37.97117680640513,"{0: 20, 1: 4, 2: 0, 3: 0, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.6408242760323187}",30,0,-67.87481409872221,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.6376281516217733}",20,3,-22.148729412340096,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.6344479679482282}",30,16,-2.491454771889451,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.631283645506926}",20,0,-30.761811507166154,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.6281351051896408}",30,12,1.2366532554301242,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.6250022682827008}",20,15,2.198882075847271,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.62188505646502}",20,0,-38.127595704853526,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.6187833918061408}",20,10,-10.864311695754012,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.6156971967642851}",25,16,-6.086751929038554,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.6126263941844161}",20,0,-93.42891145856795,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
99,False,"{'a': 0.5, 'e': 0.6095709072963093}",20,0,-66.51409760512306,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
100,False,"{'a': 0.5, 'e': 0.6065306597126334}",25,0,-30.894200426824636,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.6035055754270405}",20,0,6.06803185739377,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.6004955788122659}",20,12,0.6807741678584338,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.5975005946182375}",20,7,-4.371591485330022,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.5945205479701944}",20,0,-82.42655122952299,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.5915553643668151}",20,11,4.753492491934258,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.5886049696783552}",25,11,3.5748439342816,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.5856692901447937}",25,1,13.300576060490627,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.5827482523739896}",20,16,8.648326923011375,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.5798417833398464}",20,14,11.65352613860013,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.5769498103804866}",25,11,-6.288025270986939,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.574072261196436}",20,0,-93.32202059959256,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.5712090638488149}",20,0,-3.880937567010916,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.5683601467575404}",35,3,-43.696691300098635,"{0: 25, 1: 3, 2: 3, 3: 0, 4: 1}",1
114,False,"{'a': 0.5, 'e': 0.5655254386995371}",25,0,-107.06781100044998,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
115,False,"{'a': 0.5, 'e': 0.5627048688069557}",25,9,-25.84495928730324,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.559898366565402}",25,0,-154.76815385031358,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
117,False,"{'a': 0.5, 'e': 0.5571058618121739}",20,0,-18.70911234298155,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.5543272847345071}",20,0,-58.12235682045611,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.5515625658678298}",20,0,-112.50631890659497,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
120,False,"{'a': 0.5, 'e': 0.5488116360940265}",30,13,-28.254067194871983,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
121,False,"{'a': 0.5, 'e': 0.5460744266397094}",20,0,-33.76080239525159,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
122,False,"{'a': 0.5, 'e': 0.5433508690744998}",20,7,10.693377089127655,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.5406408953093166}",20,4,-87.27671495914896,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 2}",1
124,False,"{'a': 0.5, 'e': 0.5379444375946745}",30,3,6.479899226553756,"{0: 23, 1: 3, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.5352614285189903}",20,0,-16.0590636791814,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.5325918010068972}",30,0,-79.00910473414346,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
127,False,"{'a': 0.5, 'e': 0.5299354883175685}",20,0,-121.62436224448271,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.5272924240430485}",20,15,9.281104472528977,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.5246625421065929}",20,0,-64.88629005874363,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
130,False,"{'a': 0.5, 'e': 0.522045776761016}",25,10,1.300629054192514,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.5194420625870482}",25,0,-31.941751904931024,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.5168513344916992}",20,9,-12.247225921047338,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.5142735277066319}",25,3,-28.517082635984412,"{0: 18, 1: 3, 2: 0, 3: 0, 4: 1}",1
134,False,"{'a': 0.5, 'e': 0.5117085777865424}",20,10,-45.505210409106226,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
135,False,"{'a': 0.5, 'e': 0.5091564206075492}",20,3,-37.883685358217015,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.5066169923655895}",20,0,-44.340200162111465,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.5040902295748255}",20,14,10.557882431114827,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.5015760690660555}",20,0,-19.990735699408148,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.49907444798513595}",30,1,-23.822791636861698,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.49658530379140947}",25,10,-56.82135812019625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
141,False,"{'a': 0.5, 'e': 0.4941085742561417}",25,11,-70.54198098836518,"{0: 8, 1: 3, 2: 1, 3: 1, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.4916441974609651}",30,8,-90.5186318473711,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 2}",1
143,False,"{'a': 0.5, 'e': 0.48919211179633154}",25,3,8.32831656199583,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.4867522559599717}",20,3,1.0548320576829102,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.48432456895536247}",20,0,-49.50514612331922,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.48190899009020244}",20,0,-71.1177667477131,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
147,False,"{'a': 0.5, 'e': 0.4795054589748941}",25,8,-13.593077916213849,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.4771139155210344}",25,19,0.49181677122868095,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.4747342999399124}",25,0,-91.54924609656388,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
150,False,"{'a': 0.5, 'e': 0.4723665527410147}",25,12,-52.35108843329247,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
151,False,"{'a': 0.5, 'e': 0.47001061473053796}",20,0,-33.80247977494315,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.46766642700990924}",25,0,-1.863738269477867,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
153,False,"{'a': 0.5, 'e': 0.4653339309743134}",25,12,-15.144381247091971,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.46301306831122807}",20,0,-9.935889632026974,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.4607037809989658}",20,14,-8.415105167179895,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.4584060113052235}",35,7,-157.10242317798978,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 3}",1
157,False,"{'a': 0.5, 'e': 0.4561197017856392}",30,10,-85.80021281291341,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
158,False,"{'a': 0.5, 'e': 0.45384479528235583}",20,13,8.139737164536674,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.4515812349225922}",20,3,-22.271187524270672,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.44932896411722156}",30,7,-40.81473054029327,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 1}",1
161,False,"{'a': 0.5, 'e': 0.4470879265593564}",20,0,-22.597003267370653,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.4448580662229411}",35,24,5.627442079027615,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.4426393273613511}",20,3,-55.88625621467826,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
164,False,"{'a': 0.5, 'e': 0.44043165450599925}",20,11,3.348687753064528,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.4382349924649492}",30,19,6.176503338576679,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.43604928632153556}",30,0,-60.480819541839914,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",1
167,False,"{'a': 0.5, 'e': 0.4338744814329909}",25,10,-43.31495244809117,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
168,False,"{'a': 0.5, 'e': 0.43171052342907973}",20,0,-15.656507157808536,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.42955735821073915}",20,14,-51.120450013851645,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 1}",1
170,False,"{'a': 0.5, 'e': 0.4274149319487267}",20,9,-17.53925614751567,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.42528319108227414}",30,18,-43.86976225120471,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
172,False,"{'a': 0.5, 'e': 0.4231620823177488}",25,13,-54.73450615721559,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
173,False,"{'a': 0.5, 'e': 0.4210515526273212}",20,0,-8.545891715357481,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.418951549247639}",20,0,30.23871041755242,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.5, 'e': 0.4168620196785084}",20,1,26.041286167453745,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.4147829116815814}",25,0,-51.340765689487775,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",1
177,False,"{'a': 0.5, 'e': 0.4127141732790497}",25,2,10.5118624740867,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.4106557527523455}",20,3,28.200675545892018,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
